,OK=0,Ground motion,Load factor,E - glob,Gl Drift,Gl Drift - class,Element ID,Section ID (E el.),E el.,Section ID (PA el.),PA el.,PA el. - class
155,0,LOMAP_G03090,1,9.90725233634908,0.6069628571428571,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[10.285611803891516, 8.94283816518707, 9.058929342965165, 10.01045422207733, 0.06087230594231248, 0.00932473866727089, 0.05387326105616124, 0.07525127769884611, 0.25911361787944104, 0.2584827428290607, 0.06653987024023689, 0.014197318324951216, 0.004090224237621835, 0.007872269144160754, 0.00725403429883603, 0.024481743361971935, 0.027625523945608, 0.0017394521666008293, 0.000811261196614539, 0.0004886485655611853, 0.000330330373409251]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[0.9747297980816783, 0.8965914315352858, 0.8938666466039481, 0.9987150891481127, 0.04716147581600753, 0.026288669361218008, 0.04349087161804792, 0.07179861504654923, 0.12588289786887205, 0.12448056828089427, 0.060515644448009956, 0.030476449649069263, 0.022599975615162696, 0.0267465366778606, 0.033779285165592726, 0.048065376512441416, 0.05084263729793017, 0.023755344927555485, 0.01307296486988254, 0.012115163440612852, 0.012941948358593575]","['Severe', 'Severe', 'Severe', 'Severe', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
156,0,LOMAP_G06090,1,6.47381472678148,0.45789428571428575,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[6.529487811622436, 5.987124959126197, 5.980542545978807, 6.260327099434847, 0.05888235397472775, 0.009850439360261264, 0.06708828544855279, 0.07526524303409682, 0.29432774710795095, 0.2965898219477068, 0.07745420822239865, 0.00850203627308344, 0.003798513062786988, 0.011899804227050025, 0.002788778326864087, 0.018744192769454486, 0.018393012865356113, 0.004159436154676312, 0.00024384738746173668, 0.00042828147153349473, 0.000690798028672018]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1]","[0.689552121487393, 0.631009970737005, 0.6408570986178661, 0.6501446230013925, 0.043690846182610675, 0.02634070656872791, 0.04698935438606941, 0.06087078484577026, 0.11442330864258904, 0.11571005607436588, 0.06481093858111901, 0.026734406804534986, 0.02140781490726452, 0.027736974407864802, 0.02701630433080981, 0.03730487708493592, 0.03630816479430417, 0.027156327608724183, 0.011447032033803923, 0.011152724102543365, 0.011394479842501104]","['Severe', 'Severe', 'Severe', 'Severe', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
157,0,LOMAP_GGB270,1,0.4167233171855031,0.21367400000000003,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 3, 1, 1, 1]","[0.08068317362732426, 0.11475568374665127, 0.11588275474015312, 0.07807781593932007, 0.007883873547325306, 0.0030796032031579525, 0.007385316356256158, 0.005978998124570381, 0.030200892827537233, 0.030275563078063165, 0.005321284217639129, 0.0025639966540442023, 0.0017823540291642464, 0.0021748755731428, 0.0012165444572924226, 0.001808928311410739, 0.0019290095009125254, -2.359191747550315e-06, 0.00036651221312435556, 0.00041731599507249903, 0.0004547169049919997]","[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]","[0.06587331632597085, 0.07500122106555038, 0.07607847956289734, 0.0656468311516497, 0.024707735592108176, 0.02016379361761772, 0.027267779921691927, 0.028787911261092484, 0.04481451841770913, 0.04435779429133763, 0.03204417380806726, 0.017445583916949305, 0.015849173470110948, 0.018181817034951645, 0.017184268254512247, 0.020104991309087213, 0.019226633678408097, 0.018420843467455924, 0.00860063129171608, 0.00820409714312952, 0.00817753832685346]","['No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
158,0,LOMAP_GIL067,1,12.598931383342245,0.9360857142857143,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 3, 5]","[9.615777683295594, 8.931403732146853, 9.165206614088842, 8.866545521610476, 0.07651793676625675, 0.00620643206543397, 0.06638434206024736, 0.09094519737336931, 0.3400581542751408, 0.35115142837026075, 0.08788617891202871, 0.011665353710257014, 0.0028492806686067, 0.006541561430488599, 0.003353587351927544, 0.016954742796344652, 0.020840623688779713, 0.00236946678005593, 0.0007117282248600234, 0.00012488808658849993, 0.0003809569292779238]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1]","[1.2334161562934385, 1.190475698982444, 1.198956834142338, 1.2135644277712545, 0.05670018279523408, 0.02623337595158741, 0.04681724461775736, 0.0819229187628058, 0.15963708731159715, 0.16314318012105547, 0.07325109441594768, 0.030027092275630225, 0.02325937478925791, 0.027431210584139262, 0.027880500816016836, 0.0402694285949896, 0.04551567644446675, 0.027195770407274413, 0.011388780344882693, 0.012316581517885632, 0.012292030507329136]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
159,0,LOMAP_GOF160,1,16.877747415439504,1.4925971428571427,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5]","[13.276210405419674, 11.901206817440256, 12.415893079600632, 11.452062565991763, 0.0785152564979733, 0.0067206812388677616, 0.0801317122875778, 0.1130516217649798, 0.41485473129068107, 0.40135571700318845, 0.1213245874207884, 0.01275636724361395, 0.003649257435830326, 0.01483031120552971, 0.00410560017692554, 0.032026336254779346, 0.03607797540103632, 0.005231255994778446, 0.0006826182048776613, 0.0004083570602910413, 0.0008622784672283976]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 5, 1, 1]","[1.9333954845774868, 1.8622513496619517, 1.8809876593989652, 1.8716663369832247, 0.05578546385374328, 0.027194922363723534, 0.05168767034707621, 0.08219920399420068, 0.16499031520305213, 0.1613271172753632, 0.07809482577536014, 0.03033744015770919, 0.023500395809144207, 0.03080628901352888, 0.02975672491511238, 0.047228237853584216, 0.05023721871178918, 0.030853918114742616, 0.012431428632633378, 0.012488051843819693, 0.012765976688193]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
160,0,LOMAP_HCH180,1,6.923147222769616,0.5354428571428571,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1]","[7.303814868249887, 6.352484532115698, 6.188843338303221, 7.707563408798154, 0.05767379601616944, 0.009252383165923337, 0.04654611149777244, 0.052682463303687886, 0.21393431620749068, 0.2145345842211171, 0.048842497162158695, 0.00815076339958245, 0.003463106688801072, 0.005904804483966687, 0.0031171356279234685, 0.012690752976990636, 0.0123618101551499, 0.0021701857625701457, 0.0007477757122505729, 0.0005934510562389749, 0.0003785538372043264]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0.7694007383301497, 0.705849407800103, 0.6846310316360034, 0.8314911443968511, 0.04550853579087678, 0.02592638179072227, 0.04122766204526849, 0.05821184210389529, 0.10213810711837448, 0.10136749904124015, 0.05317550942026018, 0.02506888677457365, 0.020537268223870565, 0.02603126952058581, 0.02438942118926713, 0.03714132761590593, 0.035758692215470324, 0.027924032995289158, 0.011481033532878103, 0.010934946110334999, 0.011385552381811716]","['Severe', 'Severe', 'Severe', 'Severe', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
161,0,LOMAP_HDA255,1,35.165897705759804,1.6777999999999997,Severe,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 3, 5]","[25.221671445928262, 26.31242081030845, 25.854721295877734, 26.60502966824277, 0.0907624085920792, 0.0076680694572184, 0.0922810850770612, 0.1545684364000531, 0.9410205354640143, 0.8747955223630176, 0.13587740659040043, 0.022018249949169358, 0.0034482693168895718, 0.01795735988086324, 0.01008107693791966, 0.06897397915785965, 0.06407916028531416, 0.009388001599675073, 0.001168788712732642, 0.0002341427546895002, 0.0008994129849008697]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5]","[2.6705955510440926, 2.6882882991006394, 2.6760034526997636, 2.7068099234785494, 0.05657773489603946, 0.027501761001655394, 0.056412255463746584, 0.0969982240179667, 0.25190613378436805, 0.23852162735071908, 0.08749444399660404, 0.03416885029742417, 0.02423564078483345, 0.03218765414877739, 0.03604803301876033, 0.06536999073292903, 0.05906278262721005, 0.036627748697268835, 0.013865261913700157, 0.013109537110353429, 0.013742550707418396]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'No damage', 'No damage', 'No damage', 'No damage', 'Moderate', 'Moderate', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
162,0,LOMAP_HSP000,1,40.299846927279575,1.4376971428571428,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 3, 5]","[30.545881535208864, 31.50965675050665, 31.26907975084732, 30.931517477677733, 0.05242705703995516, 0.005520965371091142, 0.05439274677200076, 0.04249425397590076, 0.18964097513588207, 0.19489733889926047, 0.03815943852861149, 0.005791285676693353, 0.001562931973688797, 0.00769148154937096, 0.002760779060223451, 0.01327265140343692, 0.01278582684981179, 0.0044496719017651405, 0.0006461267120789078, 0.0002001816862699999, 0.0008922517239719159]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[2.687270463650475, 2.7095078786108457, 2.704200619098434, 2.684953948645501, 0.04589530671664714, 0.02607815860385998, 0.04462932411712959, 0.05380123876353783, 0.09385786436690834, 0.095132940980925, 0.049890547780396734, 0.024036549179622467, 0.020747692873799007, 0.025157485654274503, 0.024404673431675388, 0.038610210929439705, 0.037122494087013375, 0.029018193972519847, 0.011586903956430888, 0.01115158936420138, 0.011725024612443105]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
163,0,LOMAP_HWB220,1,0.6592773822130722,0.20772400000000002,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 3, 1, 1, 1]","[0.08021510860463625, 0.12034019651722086, 0.11989236030536132, 0.07862691799742544, 0.011670832056224649, 0.004521661825896938, 0.008705489187748716, 0.010362534263429403, 0.044796121614872286, 0.04505141364656556, 0.006882613501557016, 0.004449018088687031, 0.0030278804656982275, 0.003800082555853501, 0.0024382767941967046, 0.0037023169848419725, 0.003965369536887696, -2.103490268149422e-06, 0.0007063877456037328, 0.0007624271312629267, 0.0008609484984308817]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 5, 5, 1]","[0.06368782100055229, 0.07332889645254642, 0.07252535145522906, 0.06307674357858249, 0.026248913597707656, 0.019648404946775794, 0.025689919797714487, 0.032943901116464495, 0.046721856175899246, 0.046706855962036616, 0.032731299955468814, 0.019554710345753897, 0.01669532890622162, 0.0194426966103408, 0.021291657239265897, 0.02407506615021265, 0.024125678252340323, 0.02122689076979898, 0.009508816207098205, 0.008925995568214787, 0.009504957929499116]","['No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
164,0,LOMAP_LKS270,1,0.46217997379175024,0.19617400000000002,No damage,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]","[0.05216091007283866, 0.08530750135613152, 0.08579811514302693, 0.054014326677209096, 0.008306864280057245, 0.004519519718537527, 0.010588197193804959, 0.0036704780725557652, 0.029730189470003797, 0.02927941057874555, 0.00878922315617813, 0.003421142998785812, 0.0027028424265091687, 0.003704880640403931, -2.9625927413128025e-06, 0.0025801799405931643, 0.0023216081334031884, 0.001979184019179821, 0.0006755397929185012, 0.0006138996397455005, 0.0005551348812404721]","[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]","[0.05533896352115593, 0.06440923012194154, 0.06516118960025041, 0.05637532960152, 0.023694653712166714, 0.019579080528236557, 0.02579831721160892, 0.026281054695894486, 0.04331771491602343, 0.0428282714284696, 0.03148198482679465, 0.017500590048907267, 0.01586255047414984, 0.01825632000039592, 0.017336319809928082, 0.020872103107166935, 0.01998644351410701, 0.019080474208027616, 0.008792727636746295, 0.008329255200189777, 0.008234293589673584]","['No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
165,0,LOMAP_LOB000,1,16.113225755006212,0.6924257142857143,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 5, 5]","[13.729337935258675, 12.714370951278909, 12.870466833372756, 14.063868944297123, 0.06781556936342294, 0.008076086851680889, 0.06749402883045424, 0.12312608490075927, 0.43155563624922727, 0.41253895756721226, 0.12460352261045483, 0.018803367462029756, 0.003628971178334348, 0.01707257532839685, 0.008848022819313467, 0.060029802538573276, 0.061150979142741035, 0.010456240251571654, 0.000631964527475962, 0.00018066428904353236, 0.0007530264928359118]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5]","[1.220476154384571, 1.1305919507495883, 1.149831669693289, 1.1964507556813708, 0.048747012493993755, 0.026576570844818712, 0.04796799609377209, 0.08703269455692698, 0.16128989585572737, 0.15551363242027802, 0.07739357697608916, 0.033149569876440695, 0.023423287252131293, 0.03059789621112416, 0.03445774875354426, 0.054872042628437055, 0.05578004610151378, 0.035935512946487363, 0.013277564822988641, 0.012436677581775068, 0.013591007726362495]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
166,0,LOMAP_MEN360,1,1.247199826513521,0.27170914285714287,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0.19939151748795217, 0.293715173188635, 0.2925099046911762, 0.20417466321988903, 0.021958000862688364, 0.00777648287780075, 0.031079577014079318, 0.0224142160973602, 0.12782543670243948, 0.1269629079183436, 0.02888497368318607, 0.00495765935439298, 0.0033230846813832454, 0.006919292232154273, 0.0013818159430733432, 0.007767576447737272, 0.007444453008346549, 0.002870736209739403, 0.0005511221213357021, 0.0005216012380767779, 0.0005325595900423429]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1]","[0.10275301904801529, 0.1148252133188641, 0.11739722806105278, 0.097286430367893, 0.032129166787172016, 0.023612734752910817, 0.036177459109571486, 0.04109252096791782, 0.07630461241667413, 0.07601786526431191, 0.04651193609538218, 0.02211194492465199, 0.019133760363340475, 0.023601384141519202, 0.023250877108327236, 0.029839251735568798, 0.028602478067997168, 0.024210424938158944, 0.01052855834063991, 0.01000779413665537, 0.010177858559700308]","['Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
167,0,LOMAP_NAS270,1,2.5602754623950412,0.46525428571428573,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[1.76690640954077, 1.6801486811337545, 1.6423325840338139, 2.0815609607365055, 0.04881505916249754, 0.007037811202350671, 0.03913101042753769, 0.05426451632115665, 0.20269938318860656, 0.20042016881845254, 0.05413306215031027, 0.008095940362625752, 0.0034943306171554877, 0.007897411832368618, 0.0019297808102155182, 0.015999223639605067, 0.01763877820616546, 0.003155360331820946, 0.0009483224168001384, 0.000845475811134634, 0.0008874388971666826]","[1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[0.4061218651546082, 0.4125679233966173, 0.4016315228413892, 0.4674488369714466, 0.04878731456881388, 0.026736554702520624, 0.03695396926366848, 0.06845653463600034, 0.11955124072665754, 0.11850370245863234, 0.057966401403471826, 0.029494357280758273, 0.02202016873387999, 0.02609535988921211, 0.03004988960642663, 0.04136618737763104, 0.043906922923167384, 0.02493067644337665, 0.012077918890124061, 0.011619729621473326, 0.012284755140091204]","['Moderate', 'Moderate', 'Moderate', 'Moderate', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
168,0,LOMAP_PAE055,1,12.182034493674687,0.7521571428571429,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 5]","[9.930103062898384, 9.287721926393814, 9.431661000605388, 9.328734862427831, 0.06425152238543567, 0.008515322103771698, 0.041067674437188145, 0.0791146610597593, 0.25975005719912525, 0.2597283230809419, 0.06822234181588988, 0.015110217248439299, 0.003420936596976728, 0.007233964326670809, 0.005190010927440272, 0.022644246967937983, 0.025748051273457355, 0.0018087796320984959, 0.0006377927363222732, 0.00019219636861260003, 0.00027979891487046947]","[1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[1.0523465838490134, 1.0257318554735835, 1.025044544615586, 1.0483496598985433, 0.05503732552321359, 0.027846323520857117, 0.04080463639865623, 0.08142484178503304, 0.14787734860496135, 0.14713753221020065, 0.07168869921325895, 0.03239497214936847, 0.023622675246324852, 0.028030667498244684, 0.03239269298936173, 0.04837652466861198, 0.05155702565167142, 0.0243566793641191, 0.012748161168465066, 0.012540979893170608, 0.01278419351323671]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
169,0,LOMAP_RCH190,1,0.10970605463574445,0.10959857142857143,No damage,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 3, 1, 1, 1]","[0.004157481759131229, 0.008101068044820303, 0.008141418125390383, 0.003585364590993994, 0.00158363674747609, 0.0011424326902483932, 0.0015868096152425503, 0.0014396989503787042, 0.0037234804306508617, 0.0037994848578509067, 0.0003477590507945669, 0.0009288477153122053, 0.0007890881895586282, 0.0009451263472877126, 0.0005411333589455212, 0.0004803977858250693, 0.0005615060927453059, -2.6562484048841507e-06, 0.00017606294545499245, 0.00021791767366599948, 0.00024031178905099977]","[1, 1, 1, 1, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1]","[0.02406301709184216, 0.02637701227559231, 0.026013789325666295, 0.02466780543500234, 0.015388298124042132, 0.013337594864673452, 0.01525182672341552, 0.019399480095529487, 0.02210553417964183, 0.021877346189879, 0.019478927330160628, 0.012581464043188127, 0.011542221602067682, 0.012528653106960129, 0.013960917623993919, 0.013047471151949848, 0.012953128830142975, 0.013987904873866275, 0.007149595172557949, 0.0067406047769394935, 0.007136830940040503]","['No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
170,0,LOMAP_SFO000,1,25.93363470015515,1.2482457142857144,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 3, 5]","[20.67307924268051, 20.410486387666925, 20.23884023583472, 21.30781887118479, 0.06529170263993964, 0.008371979171601904, 0.0727439260975935, 0.08702352808069792, 0.3353921800907336, 0.3323915204216142, 0.08993935695217913, 0.013829130446333073, 0.0035319106146180783, 0.01714547953617978, 0.0063563311492595585, 0.042734683001682636, 0.04178337980318479, 0.006868978434472924, 0.0006812863643641353, 0.00020605565887000008, 0.0010919022948734185]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5]","[2.0424932223083077, 2.0056921616014147, 2.003273919645393, 2.050140109101393, 0.04675459616833821, 0.027339659832213346, 0.05208179007275913, 0.06599976536100917, 0.13784298071721987, 0.13897808639553422, 0.07453396583802235, 0.030011775577962568, 0.02340753993286388, 0.03180668171395371, 0.033112779437198606, 0.05195334936486893, 0.049088099286498425, 0.032383043700258685, 0.012876552236084946, 0.012455233013724983, 0.012719902600889087]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
171,0,LOMAP_SJTE315,1,7.543969471892025,0.43883142857142854,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[7.724011942305581, 7.083885473364591, 7.2118862603675336, 7.329739129119041, 0.06706925172599895, 0.011132549647124991, 0.059718919207284574, 0.07894836578399948, 0.2936533798659076, 0.2911525566381736, 0.07673895718169506, 0.013668011192004914, 0.00487481290422148, 0.00842540530225487, 0.005624828624437386, 0.021677199046325653, 0.023043400255295506, 0.0023513899754971854, 0.0009431241824858877, 0.0006713827675602572, 0.0006195924796961259]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1]","[0.710970436293284, 0.6487224525530435, 0.6663437998877634, 0.66594436905714, 0.04629070077357358, 0.02605980918369693, 0.04557580443549734, 0.06428496535347132, 0.11640032821061434, 0.11511053077477808, 0.0639945463032558, 0.0284971753945129, 0.021856228626974537, 0.026041533230967345, 0.029154620349338835, 0.0396324125186714, 0.0420513827058028, 0.026690699036059116, 0.011761523380738156, 0.011563694388794185, 0.012020570371090705]","['Severe', 'Severe', 'Severe', 'Severe', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
