,True,Predicted
1538,0.871915,0.4370971409963729
1539,-0.641424,-0.3210950672010664
1540,-0.484692,-0.24403185007805497
1541,0.49677,0.2474719859651015
1542,0.756617,0.37966221490578156
1543,-0.586074,-0.2935830641789608
1544,-2.41904,-1.2155345091840661
1545,-3.06753,-1.5412953338846058
1546,-2.92534,-1.469507497434717
1547,-1.89271,-0.9513033356785564
1548,-0.42224,-0.2131076411382688
1549,0.34078,0.17077905533607735
1550,-0.217784,-0.10849005318187124
1551,-1.13279,-0.5667612373505816
1552,-1.0311,-0.5167994698985207
1553,0.439052,0.22126358450699804
1554,2.14865,1.0815548260380379
1555,2.71641,1.3654499940468743
1556,2.04993,1.0295471826813862
1557,0.86113,0.4325816716749868
1558,-0.154812,-0.07854398562952027
1559,-0.629392,-0.3163233994471332
1560,-0.4621,-0.23056543900323825
1561,-0.107836,-0.05268277500252161
1562,-0.86319,-0.4332455679272819
1563,-2.52161,-1.2671784398178998
1564,-3.18873,-1.6012791461054843
1565,-2.79821,-1.405757748966492
1566,-1.78649,-0.8985636994796622
1567,-0.764718,-0.3852815855671657
1568,-0.195614,-0.09763510783168593
1569,-0.168719,-0.08431358763538258
1570,-0.0220415,-0.012611016290014319
1571,0.429546,0.21348491196954605
1572,1.78073,0.893089199031162
1573,3.31808,1.6613594649724244
1574,3.54061,1.7721647671353458
1575,3.71002,1.855587862050013
1576,3.7229,1.8615988568271713
1577,2.96412,1.4821485920341901
1578,1.89438,0.9473271422880848
1579,1.22584,0.6130932768633114
1580,0.740949,0.37054465742709064
1581,-0.31867,-0.15937673336807912
1582,-1.18716,-0.5937460019108322
1583,-1.31925,-0.6599372882800725
1584,-1.50687,-0.7538166942597896
1585,-2.05676,-1.0287534990206977
1586,-1.77645,-0.8887094815848573
1587,-1.2818,-0.6420439880230506
1588,-1.20534,-0.6045019492744927
1589,-1.16135,-0.5823468793866716
1590,-0.510723,-0.25653444595201963
1591,0.0958146,0.048197670821299075
1592,0.566692,0.28538760768335497
1593,1.26833,0.6369620837956891
1594,1.93018,0.9681221332847451
1595,2.06418,1.0353024384552831
1596,1.67667,0.8421742742178379
1597,1.06391,0.5385057021067059
1598,0.648362,0.3335070336026667
1599,0.633191,0.3230108945367369
1600,0.516377,0.2636952789760321
1601,0.44005,0.2206849535066451
1602,0.0680724,0.01284154429763712
1603,-0.694506,-0.4042444862799657
1604,-1.49407,-0.8521517587806287
1605,-1.70678,-0.9849850911355024
1606,-0.930392,-0.5609507579764385
1607,0.24063,0.08826767762446967
1608,0.995354,0.5091248175619254
1609,0.954854,0.49938159112903757
