,OK=0,Ground motion,Load factor,E - glob,Gl Drift,Gl Drift - class,Element ID,Section ID (E el.),E el.,Section ID (PA el.),PA el.,PA el. - class
73,-1,LOMAP_GOF160,1,5.330310282643321,0.37106285714285714,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0.7072773086783741, 0.8924131787379003, 1.0275404381402424, 0.5833943136502155, 0.32952719035832234, 0.18214544393180626, 0.6755579488456068, 0.1378323998172814, 0.4762254457114611, 0.4721090517688258, 0.16847486494447023, 0.13145418128373804, 0.08820326814486454, 0.16586191845428408, 0.013608076016371592, 0.09098552014290524, 0.08043365233800977, 0.04234398715765896, 0.019970741443150343, 0.017391573658471313, 0.019917810779977514]","[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0.5044792053632553, 0.5398260528613085, 0.617545942488012, 0.3984614576424067, 0.4007693979401275, 0.2709291622271753, 0.6732245861633431, 0.16043742224182206, 0.34900951234916056, 0.34894366481561967, 0.1796633047682226, 0.223891450733127, 0.17834591644727146, 0.2560223287460653, 0.06303594241923673, 0.1285072169618948, 0.12027304520385314, 0.08802027906394337, 0.08745903245006939, 0.08120425686783672, 0.08429081299004224]","['Severe', 'Severe', 'Severe', 'Moderate', 'Moderate', 'Moderate', 'Severe', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Moderate', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage']"
74,0,LOMAP_HCH180,1,4.288049357813173,0.4756114285714285,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 5]","[3.506238010546031, 3.8192495290171595, 3.894372804554984, 3.8640005271563473, 0.24141648397003265, 0.04080736333676403, 0.14010546258378076, 0.03345640644919981, 0.1928374462655346, 0.1946031611346969, 0.03514142541978409, 0.021344856397079365, 0.008092377202671475, 0.01601050665435693, 0.001756459696321295, 0.007658653664765263, 0.008304513218311787, 0.0014341789701366025, 0.0004461680304525381, 0.0003350529179685203, 0.00026516789600464696]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1]","[1.1502348041760713, 1.2881858185803647, 1.265128488589395, 1.31381564237248, 0.5604800350881372, 0.24303212594554954, 0.381602447248554, 0.14925056737158948, 0.2867469460063553, 0.2874141752662291, 0.1297866044625119, 0.19617286848352206, 0.1534133865841906, 0.1825375535053335, 0.0711932484516926, 0.08848736867323137, 0.09378242121326143, 0.07189900589999255, 0.07455460696671651, 0.07271954233050175, 0.07623901960539943]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'Severe', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
75,-1,LOMAP_HDA255,1,5.2694872100778625,0.3695057142857143,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[0.5943789635463675, 0.9663933504020136, 0.8632982085334557, 0.6528297748830832, 0.6362936951316494, 0.17890278011477467, 0.32555656946991524, 0.17176772981441507, 0.4705834805364823, 0.4739563321391748, 0.1370753881935622, 0.157079017611192, 0.08415398692761049, 0.1254419450149075, 0.03946495629069202, 0.07216788627784472, 0.08152888661294258, 0.01204377132891345, 0.018802785400608497, 0.016676457263999352, 0.019041104880428216]","[1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[0.3911271125213706, 0.5725493383829984, 0.5120410240183205, 0.46072914449863284, 0.6414933872312428, 0.26763354138361145, 0.39696737142728206, 0.1815263697927402, 0.34519491106832917, 0.34480213142048366, 0.1589420953283026, 0.24604559128539186, 0.17328147077914233, 0.21692081614288455, 0.08464671280316544, 0.1124296369136299, 0.11995444285544037, 0.05938967646078348, 0.08160512022201799, 0.07932639907491425, 0.08517616852296622]","['Moderate', 'Severe', 'Severe', 'Moderate', 'Severe', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Moderate', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage']"
76,-1,LOMAP_HSP000,1,12.13665950779056,0.7178657142857142,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[5.527086469901569, 5.293638953448743, 5.33252856580033, 5.1886068166133335, 2.2796937421164882, 0.24656803317980375, 1.9811686903376757, 0.13129165938207385, 0.6630143155972414, 0.6251198401183048, 0.11109829332227393, 0.16662548961732535, 0.1168738549063551, 0.13461007860077082, 0.028764201372451236, 0.1626648382052398, 0.14169235501899516, 0.07269550821118968, 0.027712689289465145, 0.020182409338661583, 0.030282792070319833]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 5, 1, 5, 5, 5, 5, 5, 5, 5]","[2.0792383078726164, 1.9462106601546423, 1.9410609837188213, 2.0433092184928894, 1.9467267016579475, 0.3892956333610788, 1.9833352644310163, 0.1680076293966541, 0.3832252335368348, 0.4192801075430826, 0.191532079770706, 0.2589288201902255, 0.20735560852834625, 0.22829342726740046, 0.09116830632818254, 0.16837047265368119, 0.15202094772868457, 0.11173504698435208, 0.09902272189403175, 0.08637500582166326, 0.0994733577175061]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'Collapse', 'Moderate', 'Collapse', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Moderate', 'Moderate', 'No damage', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage']"
77,0,LOMAP_HWB220,1,1.066558780459919,0.210502,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1]","[0.06495982738011956, 0.10812461820714148, 0.1079593142712238, 0.0652489489690045, 0.02202738526004522, 0.006330996226155201, 0.01997490295862204, 0.007837721799355754, 0.04108774184126481, 0.041181544107790596, 0.0067746176363846335, 0.006119445875931825, 0.00259685056141991, 0.004749961006477707, 0.0015709429715975338, 0.003927200430261309, 0.003968761334878362, 0.0013091010232582669, 0.0003215754378049617, 0.00017485938193259783, 0.00021378271626387203]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1]","[0.14677717673358473, 0.17394109672127367, 0.17491150914693723, 0.15335269666110823, 0.18645456693814635, 0.1372246473172968, 0.18188107205472678, 0.09168867130059201, 0.1273335168547921, 0.12839788990232273, 0.08653694281509801, 0.13800638353810443, 0.11678591860302104, 0.13072445354420192, 0.0638811108187144, 0.06972401889066877, 0.07264967798842957, 0.061384008074271044, 0.0657985800929155, 0.06283886957580648, 0.06782854595366933]","['Minor', 'Minor', 'Minor', 'Minor', 'Minor', 'Minor', 'Minor', 'No damage', 'Minor', 'Minor', 'No damage', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
78,0,LOMAP_LKS270,1,0.22653410915701136,0.15973485714285715,No damage,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1]","[0.012250737872840976, 0.02197501643021337, 0.022119495651304083, 0.012098722880817227, 0.003968755906041163, 0.001249995113274685, 0.005291097420940913, 0.001682341292073754, 0.006837806330786503, 0.006812947679721421, 0.001640432279505829, 0.0009258561545985567, 0.0005486958925170014, 0.0008210440862801783, 0.0003165971161826575, 0.0007572785394996749, 0.0007635573711366, 0.00025904844498558007, 7.992219138135723e-05, 6.263029847099872e-05, 6.258954121399836e-05]","[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]","[0.09931392841639346, 0.12064060673847293, 0.12032161246448185, 0.10949653120549516, 0.13783987431908284, 0.11622000710896642, 0.142609785328949, 0.06748439798495905, 0.08865972548109982, 0.08723443406893384, 0.07241672080291678, 0.10325102482324301, 0.09515622880114505, 0.10441700212879713, 0.04620924728696167, 0.04887944077985057, 0.04606761696647843, 0.048387457621354935, 0.055432700180772114, 0.05196619351129529, 0.05369830768248849]","['No damage', 'Minor', 'Minor', 'Minor', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'No damage', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
79,0,LOMAP_LOB000,1,19.279553925429042,0.6559114285714285,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5]","[13.101573824606076, 12.602788739157386, 13.034708813999671, 13.554888216506203, 5.388480083706193, 0.10743807690638213, 5.559504133415515, 0.10617783134664173, 1.7216581391462538, 1.1790112588398838, 0.09692388884387938, 0.039220618419399556, 0.01972279905748312, 0.04920901671805671, 0.007083948420670329, 0.03606419346311473, 0.03816242185886034, 0.005973318869376039, 0.0013204338923320845, 0.00039353087687410133, 0.0008801304080920289]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 1]","[2.208999523544151, 2.177547533152411, 2.2116658721401237, 2.4304293018154626, 2.332902339130585, 0.38010559237035924, 2.372848928791865, 0.2185834607332586, 0.7474905034570919, 0.6816098835712593, 0.20348271646841837, 0.2329085811715084, 0.19045949886220687, 0.2490007513234908, 0.09413901261458503, 0.13363504245699118, 0.136566045864704, 0.0923943151751437, 0.09123144187861157, 0.08074696876670276, 0.0904326716400094]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'Collapse', 'Moderate', 'Collapse', 'Moderate', 'Severe', 'Severe', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage']"
80,0,LOMAP_MEN360,1,0.2729863039540355,0.15699914285714286,No damage,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0.011828379990894209, 0.022010835424649114, 0.02213932872559961, 0.012017837497092922, 0.004825094268305956, 0.002059847492135689, 0.005847311222137065, 0.0014629432321909032, 0.007439902221077883, 0.007362560690457969, 0.002216164905881666, 0.0014438904499011395, 0.001178669920770455, 0.0015619477109616465, 8.736225709664574e-06, 0.0009067329379527569, 0.0008371561014210898, 0.0006434052284526269, 0.0002653077240390013, 0.0002399327361159993, 0.00022687992636287989]","[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]","[0.0971229868353435, 0.11710996754278874, 0.11675514279687466, 0.1064123291927505, 0.13554975667278488, 0.11466609592721852, 0.13969217571585907, 0.06938950020947317, 0.08712050448959321, 0.08568398658076481, 0.0717021302342893, 0.10198483013300973, 0.09401988654486457, 0.10293646431458803, 0.04758455384876824, 0.04741430496737281, 0.04759404043603999, 0.04743092503732377, 0.05469255070377338, 0.05133237995235155, 0.05477929638033863]","['No damage', 'Minor', 'Minor', 'Minor', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'No damage', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
81,0,LOMAP_NAS270,1,1.5164358959877036,0.3790771428571429,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5]","[0.4026183496531525, 0.9039763886003939, 0.8356747198456163, 0.8548981591302811, 0.18074920954278456, 0.03170513592997969, 0.08969115552820082, 0.025874657643209564, 0.13918313987273495, 0.1399809633263622, 0.025713416162903055, 0.020030171303444408, 0.005510328611571402, 0.01321901446563557, 0.0007662619480679469, 0.005953664312378089, 0.006697914184694484, 0.001282777357141325, 0.00037838105964591083, 0.00033468854361010504, 0.0004030372927537924]","[1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[0.4752576081838805, 0.7292967640525524, 0.6909084779547003, 0.7175771396801052, 0.5107002211149653, 0.23781932951933898, 0.3482637787185224, 0.15059569392199207, 0.27236259347259806, 0.2721855405692892, 0.12294181739308142, 0.20404358228361713, 0.15265467591085127, 0.18384875097646772, 0.07641580746982046, 0.09529829411676216, 0.10076495805460457, 0.06660564055426414, 0.07495677176581286, 0.07375020400244622, 0.07895801180970732]","['Moderate', 'Severe', 'Severe', 'Severe', 'Severe', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Minor', 'No damage', 'No damage', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage']"
82,-1,LOMAP_PAE055,1,6.83727984573203,0.3744342857142857,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[0.76658845692877, 1.343636499557259, 1.271260876943683, 1.0653150346110931, 0.7428564470248876, 0.18824233940042256, 0.32903754854446426, 0.17086520663627977, 0.5466131576292642, 0.5482878369727708, 0.15394082466678818, 0.18246116148994473, 0.09606949666748373, 0.1418998469897443, 0.05011717186962986, 0.10651025569819628, 0.11606692257398353, 0.018599302664104, 0.023129007471654552, 0.019071634038483117, 0.022164250574355487]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[0.4381009320246436, 0.7123771995489298, 0.6595422706888434, 0.6671283407420098, 0.7123645478231506, 0.2751217055166005, 0.45753020874199674, 0.1720589835232778, 0.34689816882931573, 0.34588266877443063, 0.1632282583103084, 0.2673089266761829, 0.1855768479408751, 0.23240087979351592, 0.09185109764923372, 0.1286487302484361, 0.13714370110830493, 0.08662323769632525, 0.08701966592717925, 0.0831256598856278, 0.08941913596983479]","['Moderate', 'Severe', 'Severe', 'Severe', 'Severe', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Moderate', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage']"
83,0,LOMAP_RCH190,1,0.1608364309496417,0.10698457142857141,No damage,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 3, 1, 1, 1]","[0.00306045821361986, 0.006535319125986979, 0.006533729493534192, 0.00284339494435969, 0.0014832921107371007, 0.0009149807064966742, 0.0014407280366029863, 0.0011137241952866553, 0.0028933638876871503, 0.0029110764185091855, 0.0005850870782439857, 0.0008916379480459185, 0.000563660944325244, 0.0006711764411503514, 0.00031440813961835785, 0.00038390393910730006, 0.00042664869433290276, -1.9928573176991495e-06, 0.0001254326363077607, 0.00014973063826999983, 0.00016750206626000132]","[1, 1, 1, 1, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1]","[0.06370399144970283, 0.06875401120701052, 0.06768242862526933, 0.06507271496708225, 0.09889076802800094, 0.08720025877148704, 0.0972729720610905, 0.05218435820684946, 0.058973310864227454, 0.057569231033939544, 0.05315639539712009, 0.08333572697380535, 0.07708270572993074, 0.08182577202881919, 0.03938533356916746, 0.036537793890608815, 0.03487456448965842, 0.04042550202619431, 0.049134982330438635, 0.045981918633368694, 0.048329069174658075]","['No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
84,-1,LOMAP_SFO000,1,9.86246513304228,0.5475171428571428,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[5.24199477055224, 5.632267674381805, 5.356520755031925, 4.1972746898494835, 0.7086253302112647, 0.1523477432038198, 3.2231095131533603, 0.1500901803550082, 0.5027101892732099, 0.48714892554394906, 0.11114459679252557, 0.10687893224377465, 0.06763916351673596, 0.08940873070595287, 0.027431386872467767, 0.05654847626663365, 0.05999522176386993, 0.0070913487379837955, 0.013171498390491233, 0.012634956185341727, 0.0132719576662869]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[1.5575577339604887, 1.5660374936299588, 1.5336023830097836, 1.6190093054178607, 0.6658340830921547, 0.3346764451046627, 1.8214150949203003, 0.16882821652614177, 0.36115140036329874, 0.34595098943041525, 0.17104048524575177, 0.21746244600884412, 0.17527863778696146, 0.24802481944357335, 0.076568566333794, 0.12799220526913502, 0.11979026442469659, 0.08615139706263034, 0.08584738896829266, 0.07997289119740224, 0.08283062062735781]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'Severe', 'Moderate', 'Collapse', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Moderate', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage']"
85,-1,LOMAP_SJTE315,1,6.605796191121793,0.3660457142857142,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[0.6478531802671068, 0.9120682857901045, 0.9074020802390591, 0.6459498685258926, 0.5453262981999506, 0.16674571700983534, 0.31249544561091236, 0.16988509802090318, 0.5365485388729495, 0.5334094385500638, 0.14069093338987193, 0.21307707812282212, 0.1037308377549009, 0.15591618860800804, 0.06520784401493797, 0.13850332349840977, 0.1500665566257547, 0.02532371167074626, 0.028176970897282154, 0.02142396722032805, 0.026130341335508105]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[0.3980271093586802, 0.4524216398182836, 0.4706982294557207, 0.38096473191228164, 0.5547539012730497, 0.25426645201647097, 0.4968935052726385, 0.16929256667398662, 0.3347203097621173, 0.33075673283825113, 0.16383042366383394, 0.2965113693588071, 0.19359605938917096, 0.2462876974545461, 0.1053385612500747, 0.15627927686856646, 0.16505898926842438, 0.07887957216251824, 0.09599091006179877, 0.08754442440185474, 0.09630379279708731]","['Moderate', 'Moderate', 'Moderate', 'Moderate', 'Severe', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage']"
86,0,LOMAP_SLC270,1,1.165291325564235,0.28195428571428566,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 1, 1]","[0.16082314670308553, 0.2355517739742312, 0.23694849955640476, 0.15932383738631944, 0.06131932133062776, 0.019622515954452267, 0.09083176543959294, 0.015539762193102803, 0.10372983412916705, 0.10352289936947354, 0.018543982506743054, 0.009970739212706668, 0.004253253744710234, 0.014513162927828421, 0.0013516257487714827, 0.005347520660081746, 0.005106153226385943, 0.0011896946680071759, 0.0003286343810257991, 0.00022802550532052953, 0.0002450915671162508]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]","[0.26334979639169864, 0.3011349643400365, 0.3083660245286248, 0.25186440695646156, 0.2681070249168131, 0.19419131515867896, 0.34013741761380717, 0.10958879392354502, 0.21187878676148447, 0.21177753645707215, 0.12752286380248234, 0.16291744824463736, 0.13921209105146973, 0.1782313612638998, 0.06655721724273068, 0.08737430482617883, 0.08346676573708964, 0.07113580488893081, 0.07418808881167085, 0.0693774348641457, 0.07038010094394616]","['Moderate', 'Moderate', 'Moderate', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
87,0,LOMAP_SVL360,1,6.833329780101214,0.6103885714285715,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 1, 5]","[4.496965911580134, 5.1491796819180715, 4.973574616016715, 4.835939529071141, 0.24503167084667254, 0.10574359932770773, 1.990949709012922, 0.06245597585892017, 0.2998236725176894, 0.27425344551963754, 0.05167544692002137, 0.033010350180681075, 0.013149555750601314, 0.04115994761243494, 0.0033023068373737234, 0.027220742199638652, 0.026442216612766484, 0.004675900186256896, 0.0007996375171746332, 0.0004752930412187902, 0.0006245256164939799]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[1.730203327596998, 1.603715970529584, 1.6059532503177647, 1.6311330785212446, 0.5279820560508138, 0.3746133128225647, 1.788243454301691, 0.16003660111895143, 0.35285740302546026, 0.32298202433969403, 0.1634100503667696, 0.2214138428415767, 0.17288208272813785, 0.24483089894013668, 0.08141355553671704, 0.13599362329861184, 0.12931167873016886, 0.09279691400090688, 0.0889269721834163, 0.081234811971275, 0.08747486504133295]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'Severe', 'Moderate', 'Collapse', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Moderate', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage']"
88,0,LOMAP_TIB290,1,1.3215847051476,0.34660857142857143,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[0.2560558812214611, 0.3896363975389344, 0.3625127969671621, 0.27653036140982745, 0.16639538333904283, 0.03428231934558279, 0.08407583673359631, 0.025016074968430314, 0.12418292189410837, 0.12469995824806476, 0.018723904720908603, 0.01922100015150343, 0.006726660151966119, 0.013873936760159387, 0.0016637496318637193, 0.004962482512502537, 0.005839123822832577, 0.0005888416130856089, 0.00045873895440787086, 0.000368910126388773, 0.0004150503722969551]","[1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[0.3748786570362124, 0.4752966930334214, 0.4499241162628661, 0.4172078106004315, 0.4729338626847595, 0.23048564316513648, 0.3334510932539249, 0.14291959037094687, 0.25366232898479457, 0.25384618913243484, 0.11210321079945704, 0.1920305490575733, 0.14788993587008048, 0.17585419656929652, 0.07315943214428983, 0.08820580201320068, 0.09311234371417164, 0.06323559044599701, 0.07175033585395854, 0.07150240528206209, 0.07621037060325582]","['Moderate', 'Moderate', 'Moderate', 'Moderate', 'Moderate', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
89,0,LOMAP_TRI000,1,0.039706565627225784,0.08681114285714286,No damage,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[0.0009177003515924563, 0.0016334576512485545, 0.0016360819349380384, 0.0008172361424336518, 0.00041405786381520384, 0.0003161970067596595, 0.000445797660272417, 0.00029402037371270085, 0.0007052123667912733, 0.000717738417508239, 0.00014344498045111077, 0.00023860942618021555, 0.00019199881565450127, 0.00022530505085049826, 0.00011147219172194907, 9.830587172946262e-05, 0.00010980851460555671, 2.3989051470470495e-05, 3.711509868455014e-05, 4.413513360000036e-05, 4.60084565000011e-05]","[1, 1, 1, 1, 5, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 1]","[0.058886174726824614, 0.06014685846950774, 0.06120899480159892, 0.05409645558996913, 0.08626957359517978, 0.0795853035748947, 0.08997587976662905, 0.045839974420428524, 0.04637008593119669, 0.0477676866621734, 0.04376175199698954, 0.07160568179218717, 0.06842636825654108, 0.07356048624537706, 0.03471249100387143, 0.026479057010770808, 0.027857254575494338, 0.033781296236283606, 0.04388334987874572, 0.04197420169198629, 0.04462445456638649]","['No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
